"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"3SR6AEG6W5UBLM2P8ZTTOMY9YRMHY7","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3A7Y0R2P2OPLZ75ZH6FD6532P00JXJ","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:53:57 PDT 2017","Sat Oct 07 12:54:46 PDT 2017","Tue Oct 10 12:54:46 PDT 2017","Sat Oct 07 13:57:03 PDT 2017","","","49","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_140856223193694","Tapan Kane Aditya Giri Rohit Indulkar","wsj|8304333127_10156668072748128|10156668072748128_140856223193694|Tapan Kane Aditya Giri Rohit Indulkar","6"
"3SR6AEG6W5UBLM2P8ZTTOMY9YRMHY7","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3K4J6M3CXEUZCS75YQ2WPK0OWNBAG3","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:57 PDT 2017","Sat Oct 07 13:15:56 PDT 2017","Tue Oct 10 13:15:56 PDT 2017","Sat Oct 07 13:57:03 PDT 2017","","","1139","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_140856223193694","Tapan Kane Aditya Giri Rohit Indulkar","wsj|8304333127_10156668072748128|10156668072748128_140856223193694|Tapan Kane Aditya Giri Rohit Indulkar","6"
"3SR6AEG6W5UBLM2P8ZTTOMY9YRMHY7","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3QUO65DNQUP7JE21SEWVUULKUCTUOL","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:56:35 PDT 2017","Sat Oct 07 12:56:44 PDT 2017","Tue Oct 10 12:56:44 PDT 2017","Sat Oct 07 13:57:03 PDT 2017","","","9","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_140856223193694","Tapan Kane Aditya Giri Rohit Indulkar","wsj|8304333127_10156668072748128|10156668072748128_140856223193694|Tapan Kane Aditya Giri Rohit Indulkar","6"
"3HJ1EVZS2OKNUDJ4FJCXCW42CZPR38","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3GNCZX450IO5P50419SJJTEGXEXPAL","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:55:13 PDT 2017","Sat Oct 07 12:57:41 PDT 2017","Tue Oct 10 12:57:41 PDT 2017","Sat Oct 07 13:57:44 PDT 2017","","","148","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1528920020520147","Serrano De Estena","wsj|8304333127_10156668072748128|10156668072748128_1528920020520147|Serrano De Estena","6"
"3HJ1EVZS2OKNUDJ4FJCXCW42CZPR38","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3XXU1SWE8MW21OWKKODT4SD8P6M0AQ","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:21 PDT 2017","Sat Oct 07 12:57:45 PDT 2017","Tue Oct 10 12:57:45 PDT 2017","Sat Oct 07 13:57:44 PDT 2017","","","84","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_1528920020520147","Serrano De Estena","wsj|8304333127_10156668072748128|10156668072748128_1528920020520147|Serrano De Estena","5"
"3HJ1EVZS2OKNUDJ4FJCXCW42CZPR38","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3Y4W8Q93LZLGSW0C7VSKFMB445VVDE","AMVBZXM810ZMA","Approved","Sat Oct 07 12:57:53 PDT 2017","Sat Oct 07 13:00:13 PDT 2017","Tue Oct 10 13:00:13 PDT 2017","Sat Oct 07 13:57:44 PDT 2017","","","140","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1528920020520147","Serrano De Estena","wsj|8304333127_10156668072748128|10156668072748128_1528920020520147|Serrano De Estena","6"
"356TQKY9XFYZDR5VIM9NYWLDR9N78H","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","37TD41K0AHAQVCDUD4S4KT9FK1PSC6","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:42 PDT 2017","Sat Oct 07 13:01:30 PDT 2017","Tue Oct 10 13:01:30 PDT 2017","Sat Oct 07 13:57:31 PDT 2017","","","288","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_347563812355878","Antoniofletes Fletes","wsj|8304333127_10156668072748128|10156668072748128_347563812355878|Antoniofletes Fletes","5"
"356TQKY9XFYZDR5VIM9NYWLDR9N78H","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3WQQ9FUS6AVP2N6FL6Q4SI3WQMJ8BG","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:56:41 PDT 2017","Sat Oct 07 12:59:08 PDT 2017","Tue Oct 10 12:59:08 PDT 2017","Sat Oct 07 13:57:31 PDT 2017","","","147","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_347563812355878","Antoniofletes Fletes","wsj|8304333127_10156668072748128|10156668072748128_347563812355878|Antoniofletes Fletes","6"
"356TQKY9XFYZDR5VIM9NYWLDR9N78H","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3YDTZAI2WXHN6O1L76725UAI2OW41M","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:14 PDT 2017","Sat Oct 07 12:55:29 PDT 2017","Tue Oct 10 12:55:29 PDT 2017","Sat Oct 07 13:57:31 PDT 2017","","","75","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_347563812355878","Antoniofletes Fletes","wsj|8304333127_10156668072748128|10156668072748128_347563812355878|Antoniofletes Fletes","5"
"37PGLWGSJT7GXCOSA2ANFQKD0PSKI8","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3E4GGUZ1T8SF9B8KB2UWHU9JRGZK28","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:09 PDT 2017","Sat Oct 07 12:56:01 PDT 2017","Tue Oct 10 12:56:01 PDT 2017","Sat Oct 07 13:57:33 PDT 2017","","","112","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_339340879852679","Yo tengo eso a excepción del n5 desde mi S2 creo... XD pero bien Apple :P","wsj|8304333127_10156668072748128|10156668072748128_339340879852679|Yo tengo eso a excepción del n5 desde mi S2 creo... XD pero bien Apple :P","6"
"37PGLWGSJT7GXCOSA2ANFQKD0PSKI8","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3WYGZ5XF3WG8EAPI5H928CMNPAYSKJ","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:57:00 PDT 2017","Sat Oct 07 13:21:46 PDT 2017","Tue Oct 10 13:21:46 PDT 2017","Sat Oct 07 13:57:33 PDT 2017","","","1486","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_339340879852679","Yo tengo eso a excepción del n5 desde mi S2 creo... XD pero bien Apple :P","wsj|8304333127_10156668072748128|10156668072748128_339340879852679|Yo tengo eso a excepción del n5 desde mi S2 creo... XD pero bien Apple :P","6"
"37PGLWGSJT7GXCOSA2ANFQKD0PSKI8","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3Z7EFSHGN9FYRTZT7EYRJ1Q7ZGRXCJ","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:26 PDT 2017","Sat Oct 07 13:00:14 PDT 2017","Tue Oct 10 13:00:14 PDT 2017","Sat Oct 07 13:57:34 PDT 2017","","","228","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_339340879852679","Yo tengo eso a excepción del n5 desde mi S2 creo... XD pero bien Apple :P","wsj|8304333127_10156668072748128|10156668072748128_339340879852679|Yo tengo eso a excepción del n5 desde mi S2 creo... XD pero bien Apple :P","6"
"3W9XHF7WGKW66Q434E9RTXMMB68TKY","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","39LOEL67OS6KZS226DBYAZ5K2U683P","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:34 PDT 2017","Sat Oct 07 13:00:52 PDT 2017","Tue Oct 10 13:00:52 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","258","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_1483138451732199","Dhanise Belan","wsj|8304333127_10156668072748128|10156668072748128_1483138451732199|Dhanise Belan","5"
"3W9XHF7WGKW66Q434E9RTXMMB68TKY","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3TMSXRD2X61ZFQK5HCDL0MT9MHUW1Z","A12SMSQ6D5227J","Approved","Sat Oct 07 12:54:24 PDT 2017","Sat Oct 07 12:54:27 PDT 2017","Tue Oct 10 12:54:27 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_1483138451732199","Dhanise Belan","wsj|8304333127_10156668072748128|10156668072748128_1483138451732199|Dhanise Belan","5"
"3W9XHF7WGKW66Q434E9RTXMMB68TKY","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3WQ3B2KGE8H7RNMUMLHPD8GOCGDB1Z","AMVBZXM810ZMA","Approved","Sat Oct 07 12:57:54 PDT 2017","Sat Oct 07 13:00:17 PDT 2017","Tue Oct 10 13:00:17 PDT 2017","Sat Oct 07 13:57:06 PDT 2017","","","143","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1483138451732199","Dhanise Belan","wsj|8304333127_10156668072748128|10156668072748128_1483138451732199|Dhanise Belan","6"
"3KWGG5KP6J3KAX2V34RHJ0EMCP3CM3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3DYGAII7PL9XCL7LQ5P59TTL1WJQPT","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:44 PDT 2017","Sat Oct 07 12:57:08 PDT 2017","Tue Oct 10 12:57:08 PDT 2017","Sat Oct 07 13:57:46 PDT 2017","","","144","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_874328612724805","Esparradíssimo","wsj|8304333127_10156668072748128|10156668072748128_874328612724805|Esparradíssimo","6"
"3KWGG5KP6J3KAX2V34RHJ0EMCP3CM3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3MH9DQ757WDJR1L34VJNPLCI3Q2UGY","A166A2M31CW2C7","Approved","Sat Oct 07 12:56:18 PDT 2017","Sat Oct 07 12:56:23 PDT 2017","Tue Oct 10 12:56:23 PDT 2017","Sat Oct 07 13:57:46 PDT 2017","","","5","58% (14/24)","58% (14/24)","58% (14/24)","wsj","8304333127_10156668072748128","10156668072748128_874328612724805","Esparradíssimo","wsj|8304333127_10156668072748128|10156668072748128_874328612724805|Esparradíssimo","6"
"3KWGG5KP6J3KAX2V34RHJ0EMCP3CM3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3TXWC2NHNZROXE6R1KIDI387EGN9S7","A12SMSQ6D5227J","Approved","Sat Oct 07 12:55:58 PDT 2017","Sat Oct 07 12:56:01 PDT 2017","Tue Oct 10 12:56:01 PDT 2017","Sat Oct 07 13:57:46 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_874328612724805","Esparradíssimo","wsj|8304333127_10156668072748128|10156668072748128_874328612724805|Esparradíssimo","6"
"35XW21VSVGFGBW960EG2YS3FYNZLS4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","30IQTZXKAK7EX14DVY57O0O6QRV0XU","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:57:01 PDT 2017","Sat Oct 07 13:23:20 PDT 2017","Tue Oct 10 13:23:20 PDT 2017","Sat Oct 07 13:57:31 PDT 2017","","","1579","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_1065990040170456","Bohdi Johnson","wsj|8304333127_10156668072748128|10156668072748128_1065990040170456|Bohdi Johnson","5"
"35XW21VSVGFGBW960EG2YS3FYNZLS4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","37M28K1J0QE93UX66WNZMXS4OFSAJ7","A2T5CROJ0FWIJY","Approved","Sat Oct 07 12:57:01 PDT 2017","Sat Oct 07 13:15:31 PDT 2017","Tue Oct 10 13:15:31 PDT 2017","Sat Oct 07 13:57:31 PDT 2017","","","1110","100% (16/16)","100% (16/16)","100% (16/16)","wsj","8304333127_10156668072748128","10156668072748128_1065990040170456","Bohdi Johnson","wsj|8304333127_10156668072748128|10156668072748128_1065990040170456|Bohdi Johnson","5"
"35XW21VSVGFGBW960EG2YS3FYNZLS4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","3SNVL38CI4TS7T0M8VJ2T7I537DCKA","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:57:00 PDT 2017","Sat Oct 07 12:59:30 PDT 2017","Tue Oct 10 12:59:30 PDT 2017","Sat Oct 07 13:57:31 PDT 2017","","","150","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1065990040170456","Bohdi Johnson","wsj|8304333127_10156668072748128|10156668072748128_1065990040170456|Bohdi Johnson","5"
"373L46LKP77CSN8YSKVNRRZDD4HKJK","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:13 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:13 PDT 2017","","","33LK57MYLT6335O45ICCVRA0TJBZSC","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:56:25 PDT 2017","Sat Oct 07 12:58:52 PDT 2017","Tue Oct 10 12:58:52 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","147","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_189526804924126","German Gonzalez Stephanie Aguilar Gonzalez","wsj|8304333127_10156668072748128|10156668072748128_189526804924126|German Gonzalez Stephanie Aguilar Gonzalez","5"
